,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
15299,speech,talk,synonym,speech is a synonym of talk .,subj-rel,he,talk,he is a synonym of talk.,"he is a synonym of talk., so they have a synonym relation."
15300,speech,talk,synonym,speech is a synonym of talk .,subj-rel,this,talk,this is a synonym of talk.,"this is a synonym of talk., so they have a synonym relation."
15301,speech,talk,synonym,speech is a synonym of talk .,subj-rel,which,talk,which is a synonym of talk.,"which is a synonym of talk., so they have a synonym relation."
15302,speech,talk,synonym,speech is a synonym of talk .,obj-rel,speech,etc,speech is a synonym of etc.,"speech is a synonym of etc., so they have a synonym relation."
15303,speech,talk,synonym,speech is a synonym of talk .,obj-rel,speech,language,speech is a synonym of language.,"speech is a synonym of language., so they have a synonym relation."
15304,speech,talk,synonym,speech is a synonym of talk .,obj-rel,speech,s,speech is a synonym of s.,"speech is a synonym of s., so they have a synonym relation."
15305,speech,talk,synonym,speech is a synonym of talk .,obj-rel,speech,words,speech is a synonym of words.,"speech is a synonym of words., so they have a synonym relation."
15306,speech,talking,synonym,talking is another word for speech,subj,.,talking,talking is another word for.,talking is another word for.
15307,speech,talking,synonym,talking is another word for speech,subj,;,talking,talking is another word for ;,talking is another word for ;
15308,speech,talking,synonym,talking is another word for speech,subj,?,talking,talking is another word for?,talking is another word for?
15309,speech,talking,synonym,talking is another word for speech,subj,!,talking,talking is another word for!,talking is another word for!
15310,speech,talking,synonym,talking is another word for speech,subj,...,talking,talking is another word for...,talking is another word for...
15311,speech,talking,synonym,talking is another word for speech,obj,speech,it,it is another word for speech,it is another word for speech
15312,speech,talking,synonym,talking is another word for speech,obj,speech,voice,voice is another word for speech,voice is another word for speech
15313,speech,talking,synonym,talking is another word for speech,obj,speech,there,there is another word for speech,there is another word for speech
15314,speech,talking,synonym,talking is another word for speech,obj,speech,this,this is another word for speech,this is another word for speech
15315,speech,talking,synonym,talking is another word for speech,subj-rel,conversation,talking,talking is another word for conversation,"talking is another word for conversation, so they have a synonym relation."
15316,speech,talking,synonym,talking is another word for speech,subj-rel,talk,talking,talking is another word for talk,"talking is another word for talk, so they have a synonym relation."
15317,speech,talking,synonym,talking is another word for speech,subj-rel,speaking,talking,talking is another word for speaking,"talking is another word for speaking, so they have a synonym relation."
15318,speech,talking,synonym,talking is another word for speech,subj-rel,it,talking,talking is another word for it,"talking is another word for it, so they have a synonym relation."
15319,speech,talking,synonym,talking is another word for speech,obj-rel,speech,it,it is another word for speech,"it is another word for speech, so they have a synonym relation."
15320,speech,talking,synonym,talking is another word for speech,obj-rel,speech,speech,speech is another word for speech,"speech is another word for speech, so they have a synonym relation."
15321,speech,talking,synonym,talking is another word for speech,obj-rel,speech,there,there is another word for speech,"there is another word for speech, so they have a synonym relation."
15322,speech,talking,synonym,talking is another word for speech,obj-rel,speech,this,this is another word for speech,"this is another word for speech, so they have a synonym relation."
15323,speech,talking,synonym,talking is another word for speech,obj-rel,speech,[UNK],is another word for speech,"is another word for speech, so they have a synonym relation."
15324,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj,it,style,it is a type of hair style.,it is a type of hair style.
15325,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj,this,style,this is a type of hair style.,this is a type of hair style.
15326,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj,curl,style,curl is a type of hair style.,curl is a type of hair style.
15327,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj,afro,style,afro is a type of hair style.,afro is a type of hair style.
15328,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj,spiky,gel,spiky is a type of hair gel.,spiky is a type of hair gel.
15329,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj,spiky,dye,spiky is a type of hair dye.,spiky is a type of hair dye.
15330,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj,spiky,color,spiky is a type of hair color.,spiky is a type of hair color.
15331,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj,spiky,colour,spiky is a type of hair colour.,spiky is a type of hair colour.
15332,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj,spiky,##ball,spiky is a type of hairball.,spiky is a type of hairball.
15333,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj-rel,it,style,it is a type of hair style.,"it is a type of hair style., so they have a category - exemplar - pairs relation."
15334,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj-rel,this,style,this is a type of hair style.,"this is a type of hair style., so they have a category - exemplar - pairs relation."
15335,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj-rel,there,style,there is a type of hair style.,"there is a type of hair style., so they have a category - exemplar - pairs relation."
15336,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,subj-rel,that,style,that is a type of hair style.,"that is a type of hair style., so they have a category - exemplar - pairs relation."
15337,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj-rel,spiky,etc,spiky is a type of hair etc.,"spiky is a type of hair etc., so they have a category - exemplar - pairs relation."
15338,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj-rel,spiky,color,spiky is a type of hair color.,"spiky is a type of hair color., so they have a category - exemplar - pairs relation."
15339,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj-rel,spiky,.,spiky is a type of hair..,"spiky is a type of hair.., so they have a category - exemplar - pairs relation."
15340,spiky,style,category-exemplar-pairs,spiky is a type of hair style .,obj-rel,spiky,colour,spiky is a type of hair colour.,"spiky is a type of hair colour., so they have a category - exemplar - pairs relation."
15341,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj,use,cut,"if you want to use an object, you need to cut it.","if you want to use an object, you need to cut it."
15342,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj,control,cut,"if you want to control an object, you need to cut it.","if you want to control an object, you need to cut it."
15343,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj,manipulate,cut,"if you want to manipulate an object, you need to cut it.","if you want to manipulate an object, you need to cut it."
15344,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj,touch,cut,"if you want to touch an object, you need to cut it.","if you want to touch an object, you need to cut it."
15345,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj,split,break,"if you want to split an object, you need to break it.","if you want to split an object, you need to break it."
15346,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj,split,cut,"if you want to split an object, you need to cut it.","if you want to split an object, you need to cut it."
15347,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj,split,crack,"if you want to split an object, you need to crack it.","if you want to split an object, you need to crack it."
15348,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj,split,do,"if you want to split an object, you need to do it.","if you want to split an object, you need to do it."
15349,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj-rel,use,cut,"if you want to use an object, you need to cut it.","if you want to use an object, you need to cut it., so they have a has - prerequisite relation."
15350,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj-rel,make,cut,"if you want to make an object, you need to cut it.","if you want to make an object, you need to cut it., so they have a has - prerequisite relation."
15351,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj-rel,create,cut,"if you want to create an object, you need to cut it.","if you want to create an object, you need to cut it., so they have a has - prerequisite relation."
15352,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",subj-rel,see,cut,"if you want to see an object, you need to cut it.","if you want to see an object, you need to cut it., so they have a has - prerequisite relation."
15353,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj-rel,split,divide,"if you want to split an object, you need to divide it.","if you want to split an object, you need to divide it., so they have a has - prerequisite relation."
15354,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj-rel,split,break,"if you want to split an object, you need to break it.","if you want to split an object, you need to break it., so they have a has - prerequisite relation."
15355,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj-rel,split,share,"if you want to split an object, you need to share it.","if you want to split an object, you need to share it., so they have a has - prerequisite relation."
15356,split,cut,has-prerequisite,"if you want to split an object , you need to cut it .",obj-rel,split,cut,"if you want to split an object, you need to cut it.","if you want to split an object, you need to cut it., so they have a has - prerequisite relation."
15357,spring,fall,antonym,spring is the opposite season of fall .,subj,spring,fall,spring is the opposite season of fall.,spring is the opposite season of fall.
15358,spring,fall,antonym,spring is the opposite season of fall .,subj,winter,fall,winter is the opposite season of fall.,winter is the opposite season of fall.
15359,spring,fall,antonym,spring is the opposite season of fall .,subj,summer,fall,summer is the opposite season of fall.,summer is the opposite season of fall.
15360,spring,fall,antonym,spring is the opposite season of fall .,subj,it,fall,it is the opposite season of fall.,it is the opposite season of fall.
15361,spring,fall,antonym,spring is the opposite season of fall .,obj,spring,winter,spring is the opposite season of winter.,spring is the opposite season of winter.
15362,spring,fall,antonym,spring is the opposite season of fall .,obj,spring,summer,spring is the opposite season of summer.,spring is the opposite season of summer.
15363,spring,fall,antonym,spring is the opposite season of fall .,obj,spring,autumn,spring is the opposite season of autumn.,spring is the opposite season of autumn.
15364,spring,fall,antonym,spring is the opposite season of fall .,obj,spring,fall,spring is the opposite season of fall.,spring is the opposite season of fall.
15365,spring,fall,antonym,spring is the opposite season of fall .,obj,spring,year,spring is the opposite season of year.,spring is the opposite season of year.
15366,spring,fall,antonym,spring is the opposite season of fall .,subj-rel,spring,fall,spring is the opposite season of fall.,"spring is the opposite season of fall., so they have a antonym relation."
15367,spring,fall,antonym,spring is the opposite season of fall .,subj-rel,winter,fall,winter is the opposite season of fall.,"winter is the opposite season of fall., so they have a antonym relation."
15368,spring,fall,antonym,spring is the opposite season of fall .,subj-rel,summer,fall,summer is the opposite season of fall.,"summer is the opposite season of fall., so they have a antonym relation."
15369,spring,fall,antonym,spring is the opposite season of fall .,subj-rel,it,fall,it is the opposite season of fall.,"it is the opposite season of fall., so they have a antonym relation."
15370,spring,fall,antonym,spring is the opposite season of fall .,subj-rel,autumn,fall,autumn is the opposite season of fall.,"autumn is the opposite season of fall., so they have a antonym relation."
15371,spring,fall,antonym,spring is the opposite season of fall .,obj-rel,spring,summer,spring is the opposite season of summer.,"spring is the opposite season of summer., so they have a antonym relation."
15372,spring,fall,antonym,spring is the opposite season of fall .,obj-rel,spring,autumn,spring is the opposite season of autumn.,"spring is the opposite season of autumn., so they have a antonym relation."
15373,spring,fall,antonym,spring is the opposite season of fall .,obj-rel,spring,winter,spring is the opposite season of winter.,"spring is the opposite season of winter., so they have a antonym relation."
15374,spring,fall,antonym,spring is the opposite season of fall .,obj-rel,spring,fall,spring is the opposite season of fall.,"spring is the opposite season of fall., so they have a antonym relation."
15375,spring,fall,antonym,spring is the opposite season of fall .,obj-rel,spring,year,spring is the opposite season of year.,"spring is the opposite season of year., so they have a antonym relation."
15376,squeak,screak,synonym,squeak is the synonym of the screak,subj,it,screak,it is the synonym of the screak,it is the synonym of the screak
15377,squeak,screak,synonym,squeak is the synonym of the screak,subj,this,screak,this is the synonym of the screak,this is the synonym of the screak
15378,squeak,screak,synonym,squeak is the synonym of the screak,subj,she,screak,she is the synonym of the screak,she is the synonym of the screak
15379,squeak,screak,synonym,squeak is the synonym of the screak,subj,he,screak,he is the synonym of the screak,he is the synonym of the screak
15380,squeak,screak,synonym,squeak is the synonym of the screak,subj,that,screak,that is the synonym of the screak,that is the synonym of the screak
15381,squeak,screak,synonym,squeak is the synonym of the screak,obj,squeak,.,squeak is the synonym of the.,squeak is the synonym of the.
15382,squeak,screak,synonym,squeak is the synonym of the screak,obj,squeak,;,squeak is the synonym of the ;,squeak is the synonym of the ;
15383,squeak,screak,synonym,squeak is the synonym of the screak,obj,squeak,?,squeak is the synonym of the?,squeak is the synonym of the?
15384,squeak,screak,synonym,squeak is the synonym of the screak,obj,squeak,|,squeak is the synonym of the |,squeak is the synonym of the |
15385,squeak,screak,synonym,squeak is the synonym of the screak,obj,squeak,!,squeak is the synonym of the!,squeak is the synonym of the!
15386,squeak,screak,synonym,squeak is the synonym of the screak,subj-rel,it,screak,it is the synonym of the screak,"it is the synonym of the screak, so they have a synonym relation."
15387,squeak,screak,synonym,squeak is the synonym of the screak,subj-rel,this,screak,this is the synonym of the screak,"this is the synonym of the screak, so they have a synonym relation."
15388,squeak,screak,synonym,squeak is the synonym of the screak,subj-rel,she,screak,she is the synonym of the screak,"she is the synonym of the screak, so they have a synonym relation."
15389,squeak,screak,synonym,squeak is the synonym of the screak,subj-rel,he,screak,he is the synonym of the screak,"he is the synonym of the screak, so they have a synonym relation."
15390,squeak,screak,synonym,squeak is the synonym of the screak,subj-rel,which,screak,which is the synonym of the screak,"which is the synonym of the screak, so they have a synonym relation."
15391,squeak,screak,synonym,squeak is the synonym of the screak,obj-rel,squeak,latter,squeak is the synonym of the latter,"squeak is the synonym of the latter, so they have a synonym relation."
15392,squeak,screak,synonym,squeak is the synonym of the screak,obj-rel,squeak,species,squeak is the synonym of the species,"squeak is the synonym of the species, so they have a synonym relation."
15393,squeak,screak,synonym,squeak is the synonym of the screak,obj-rel,squeak,name,squeak is the synonym of the name,"squeak is the synonym of the name, so they have a synonym relation."
15394,squeak,screak,synonym,squeak is the synonym of the screak,obj-rel,squeak,other,squeak is the synonym of the other,"squeak is the synonym of the other, so they have a synonym relation."
15395,squeak,screak,synonym,squeak is the synonym of the screak,obj-rel,squeak,former,squeak is the synonym of the former,"squeak is the synonym of the former, so they have a synonym relation."
15396,stage,theater,partof,actors perform on a stage in a theater .,subj,stage,theater,actors perform on a stage in a theater.,actors perform on a stage in a theater.
15397,stage,theater,partof,actors perform on a stage in a theater .,subj,screen,theater,actors perform on a screen in a theater.,actors perform on a screen in a theater.
15398,stage,theater,partof,actors perform on a stage in a theater .,subj,set,theater,actors perform on a set in a theater.,actors perform on a set in a theater.
15399,stage,theater,partof,actors perform on a stage in a theater .,subj,platform,theater,actors perform on a platform in a theater.,actors perform on a platform in a theater.
15400,stage,theater,partof,actors perform on a stage in a theater .,subj,balcony,theater,actors perform on a balcony in a theater.,actors perform on a balcony in a theater.
15401,stage,theater,partof,actors perform on a stage in a theater .,obj,stage,theatre,actors perform on a stage in a theatre.,actors perform on a stage in a theatre.
15402,stage,theater,partof,actors perform on a stage in a theater .,obj,stage,theater,actors perform on a stage in a theater.,actors perform on a stage in a theater.
15403,stage,theater,partof,actors perform on a stage in a theater .,obj,stage,studio,actors perform on a stage in a studio.,actors perform on a stage in a studio.
15404,stage,theater,partof,actors perform on a stage in a theater .,obj,stage,room,actors perform on a stage in a room.,actors perform on a stage in a room.
15405,stage,theater,partof,actors perform on a stage in a theater .,obj,stage,church,actors perform on a stage in a church.,actors perform on a stage in a church.
15406,stage,theater,partof,actors perform on a stage in a theater .,subj-rel,stage,theater,actors perform on a stage in a theater.,"actors perform on a stage in a theater., so they have a partof relation."
15407,stage,theater,partof,actors perform on a stage in a theater .,subj-rel,screen,theater,actors perform on a screen in a theater.,"actors perform on a screen in a theater., so they have a partof relation."
15408,stage,theater,partof,actors perform on a stage in a theater .,subj-rel,play,theater,actors perform on a play in a theater.,"actors perform on a play in a theater., so they have a partof relation."
15409,stage,theater,partof,actors perform on a stage in a theater .,subj-rel,role,theater,actors perform on a role in a theater.,"actors perform on a role in a theater., so they have a partof relation."
15410,stage,theater,partof,actors perform on a stage in a theater .,subj-rel,scene,theater,actors perform on a scene in a theater.,"actors perform on a scene in a theater., so they have a partof relation."
15411,stage,theater,partof,actors perform on a stage in a theater .,obj-rel,stage,theatre,actors perform on a stage in a theatre.,"actors perform on a stage in a theatre., so they have a partof relation."
15412,stage,theater,partof,actors perform on a stage in a theater .,obj-rel,stage,theater,actors perform on a stage in a theater.,"actors perform on a stage in a theater., so they have a partof relation."
15413,stage,theater,partof,actors perform on a stage in a theater .,obj-rel,stage,house,actors perform on a stage in a house.,"actors perform on a stage in a house., so they have a partof relation."
15414,stage,theater,partof,actors perform on a stage in a theater .,obj-rel,stage,play,actors perform on a stage in a play.,"actors perform on a stage in a play., so they have a partof relation."
15415,stage,theater,partof,actors perform on a stage in a theater .,obj-rel,stage,room,actors perform on a stage in a room.,"actors perform on a stage in a room., so they have a partof relation."
15416,stairs,wood,material-madeof,many stairs are made of wood,subj,houses,wood,many houses are made of wood,many houses are made of wood
15417,stairs,wood,material-madeof,many stairs are made of wood,subj,buildings,wood,many buildings are made of wood,many buildings are made of wood
15418,stairs,wood,material-madeof,many stairs are made of wood,subj,boats,wood,many boats are made of wood,many boats are made of wood
15419,stairs,wood,material-madeof,many stairs are made of wood,subj,others,wood,many others are made of wood,many others are made of wood
15420,stairs,wood,material-madeof,many stairs are made of wood,subj,bridges,wood,many bridges are made of wood,many bridges are made of wood
15421,stairs,wood,material-madeof,many stairs are made of wood,obj,stairs,.,many stairs are made of.,many stairs are made of.
15422,stairs,wood,material-madeof,many stairs are made of wood,obj,stairs,;,many stairs are made of ;,many stairs are made of ;
15423,stairs,wood,material-madeof,many stairs are made of wood,obj,stairs,?,many stairs are made of?,many stairs are made of?
15424,stairs,wood,material-madeof,many stairs are made of wood,obj,stairs,...,many stairs are made of...,many stairs are made of...
15425,stairs,wood,material-madeof,many stairs are made of wood,obj,stairs,!,many stairs are made of!,many stairs are made of!
15426,stairs,wood,material-madeof,many stairs are made of wood,subj-rel,buildings,wood,many buildings are made of wood,"many buildings are made of wood, so they have a material - madeof relation."
15427,stairs,wood,material-madeof,many stairs are made of wood,subj-rel,houses,wood,many houses are made of wood,"many houses are made of wood, so they have a material - madeof relation."
15428,stairs,wood,material-madeof,many stairs are made of wood,subj-rel,structures,wood,many structures are made of wood,"many structures are made of wood, so they have a material - madeof relation."
15429,stairs,wood,material-madeof,many stairs are made of wood,subj-rel,boats,wood,many boats are made of wood,"many boats are made of wood, so they have a material - madeof relation."
15430,stairs,wood,material-madeof,many stairs are made of wood,subj-rel,objects,wood,many objects are made of wood,"many objects are made of wood, so they have a material - madeof relation."
15431,stairs,wood,material-madeof,many stairs are made of wood,obj-rel,stairs,wood,many stairs are made of wood,"many stairs are made of wood, so they have a material - madeof relation."
15432,stairs,wood,material-madeof,many stairs are made of wood,obj-rel,stairs,stone,many stairs are made of stone,"many stairs are made of stone, so they have a material - madeof relation."
15433,stairs,wood,material-madeof,many stairs are made of wood,obj-rel,stairs,concrete,many stairs are made of concrete,"many stairs are made of concrete, so they have a material - madeof relation."
15434,stairs,wood,material-madeof,many stairs are made of wood,obj-rel,stairs,metal,many stairs are made of metal,"many stairs are made of metal, so they have a material - madeof relation."
15435,stairs,wood,material-madeof,many stairs are made of wood,obj-rel,stairs,steel,many stairs are made of steel,"many stairs are made of steel, so they have a material - madeof relation."
15436,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj,hay,barn,the barn was full of dirty hay that needed to be cleaned.,the barn was full of dirty hay that needed to be cleaned.
15437,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj,stalls,barn,the barn was full of dirty stalls that needed to be cleaned.,the barn was full of dirty stalls that needed to be cleaned.
15438,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj,dishes,barn,the barn was full of dirty dishes that needed to be cleaned.,the barn was full of dirty dishes that needed to be cleaned.
15439,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj,things,barn,the barn was full of dirty things that needed to be cleaned.,the barn was full of dirty things that needed to be cleaned.
15440,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj,horses,barn,the barn was full of dirty horses that needed to be cleaned.,the barn was full of dirty horses that needed to be cleaned.
15441,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj,stalls,barn,the barn was full of dirty stalls that needed to be cleaned.,the barn was full of dirty stalls that needed to be cleaned.
15442,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj,stalls,stall,the stall was full of dirty stalls that needed to be cleaned.,the stall was full of dirty stalls that needed to be cleaned.
15443,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj,stalls,place,the place was full of dirty stalls that needed to be cleaned.,the place was full of dirty stalls that needed to be cleaned.
15444,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj,stalls,bathroom,the bathroom was full of dirty stalls that needed to be cleaned.,the bathroom was full of dirty stalls that needed to be cleaned.
15445,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj,stalls,room,the room was full of dirty stalls that needed to be cleaned.,the room was full of dirty stalls that needed to be cleaned.
15446,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj-rel,hay,barn,the barn was full of dirty hay that needed to be cleaned.,"the barn was full of dirty hay that needed to be cleaned., so they have a location relation."
15447,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj-rel,dishes,barn,the barn was full of dirty dishes that needed to be cleaned.,"the barn was full of dirty dishes that needed to be cleaned., so they have a location relation."
15448,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj-rel,clothes,barn,the barn was full of dirty clothes that needed to be cleaned.,"the barn was full of dirty clothes that needed to be cleaned., so they have a location relation."
15449,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj-rel,things,barn,the barn was full of dirty things that needed to be cleaned.,"the barn was full of dirty things that needed to be cleaned., so they have a location relation."
15450,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,subj-rel,laundry,barn,the barn was full of dirty laundry that needed to be cleaned.,"the barn was full of dirty laundry that needed to be cleaned., so they have a location relation."
15451,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj-rel,stalls,barn,the barn was full of dirty stalls that needed to be cleaned.,"the barn was full of dirty stalls that needed to be cleaned., so they have a location relation."
15452,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj-rel,stalls,stall,the stall was full of dirty stalls that needed to be cleaned.,"the stall was full of dirty stalls that needed to be cleaned., so they have a location relation."
15453,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj-rel,stalls,place,the place was full of dirty stalls that needed to be cleaned.,"the place was full of dirty stalls that needed to be cleaned., so they have a location relation."
15454,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj-rel,stalls,room,the room was full of dirty stalls that needed to be cleaned.,"the room was full of dirty stalls that needed to be cleaned., so they have a location relation."
15455,stalls,barn,location,the barn was full of dirty stalls that needed to be cleaned .,obj-rel,stalls,bathroom,the bathroom was full of dirty stalls that needed to be cleaned.,"the bathroom was full of dirty stalls that needed to be cleaned., so they have a location relation."
15456,stall,bathroom,location,i expect to find a stall in a bathroom .,subj,mirror,bathroom,i expect to find a mirror in a bathroom.,i expect to find a mirror in a bathroom.
15457,stall,bathroom,location,i expect to find a stall in a bathroom .,subj,man,bathroom,i expect to find a man in a bathroom.,i expect to find a man in a bathroom.
15458,stall,bathroom,location,i expect to find a stall in a bathroom .,subj,body,bathroom,i expect to find a body in a bathroom.,i expect to find a body in a bathroom.
15459,stall,bathroom,location,i expect to find a stall in a bathroom .,subj,girl,bathroom,i expect to find a girl in a bathroom.,i expect to find a girl in a bathroom.
15460,stall,bathroom,location,i expect to find a stall in a bathroom .,subj,woman,bathroom,i expect to find a woman in a bathroom.,i expect to find a woman in a bathroom.
15461,stall,bathroom,location,i expect to find a stall in a bathroom .,obj,stall,bathroom,i expect to find a stall in a bathroom.,i expect to find a stall in a bathroom.
15462,stall,bathroom,location,i expect to find a stall in a bathroom .,obj,stall,bar,i expect to find a stall in a bar.,i expect to find a stall in a bar.
15463,stall,bathroom,location,i expect to find a stall in a bathroom .,obj,stall,restroom,i expect to find a stall in a restroom.,i expect to find a stall in a restroom.
15464,stall,bathroom,location,i expect to find a stall in a bathroom .,obj,stall,store,i expect to find a stall in a store.,i expect to find a stall in a store.
15465,stall,bathroom,location,i expect to find a stall in a bathroom .,subj-rel,body,bathroom,i expect to find a body in a bathroom.,"i expect to find a body in a bathroom., so they have a location relation."
15466,stall,bathroom,location,i expect to find a stall in a bathroom .,subj-rel,woman,bathroom,i expect to find a woman in a bathroom.,"i expect to find a woman in a bathroom., so they have a location relation."
15467,stall,bathroom,location,i expect to find a stall in a bathroom .,subj-rel,man,bathroom,i expect to find a man in a bathroom.,"i expect to find a man in a bathroom., so they have a location relation."
15468,stall,bathroom,location,i expect to find a stall in a bathroom .,subj-rel,girl,bathroom,i expect to find a girl in a bathroom.,"i expect to find a girl in a bathroom., so they have a location relation."
15469,stall,bathroom,location,i expect to find a stall in a bathroom .,subj-rel,guy,bathroom,i expect to find a guy in a bathroom.,"i expect to find a guy in a bathroom., so they have a location relation."
15470,stall,bathroom,location,i expect to find a stall in a bathroom .,obj-rel,stall,store,i expect to find a stall in a store.,"i expect to find a stall in a store., so they have a location relation."
15471,stall,bathroom,location,i expect to find a stall in a bathroom .,obj-rel,stall,hotel,i expect to find a stall in a hotel.,"i expect to find a stall in a hotel., so they have a location relation."
15472,stall,bathroom,location,i expect to find a stall in a bathroom .,obj-rel,stall,shop,i expect to find a stall in a shop.,"i expect to find a stall in a shop., so they have a location relation."
15473,stall,bathroom,location,i expect to find a stall in a bathroom .,obj-rel,stall,market,i expect to find a stall in a market.,"i expect to find a stall in a market., so they have a location relation."
15474,stall,bathroom,location,i waited at the bathroom stall to pee .,subj,door,bathroom,i waited at the bathroom door to pee.,i waited at the bathroom door to pee.
15475,stall,bathroom,location,i waited at the bathroom stall to pee .,subj,stall,bathroom,i waited at the bathroom stall to pee.,i waited at the bathroom stall to pee.
15476,stall,bathroom,location,i waited at the bathroom stall to pee .,subj,entrance,bathroom,i waited at the bathroom entrance to pee.,i waited at the bathroom entrance to pee.
15477,stall,bathroom,location,i waited at the bathroom stall to pee .,subj,sink,bathroom,i waited at the bathroom sink to pee.,i waited at the bathroom sink to pee.
15478,stall,bathroom,location,i waited at the bathroom stall to pee .,subj,mirror,bathroom,i waited at the bathroom mirror to pee.,i waited at the bathroom mirror to pee.
15479,stall,bathroom,location,i waited at the bathroom stall to pee .,obj,stall,bathroom,i waited at the bathroom stall to pee.,i waited at the bathroom stall to pee.
15480,stall,bathroom,location,i waited at the bathroom stall to pee .,obj,stall,next,i waited at the next stall to pee.,i waited at the next stall to pee.
15481,stall,bathroom,location,i waited at the bathroom stall to pee .,obj,stall,nearest,i waited at the nearest stall to pee.,i waited at the nearest stall to pee.
15482,stall,bathroom,location,i waited at the bathroom stall to pee .,obj,stall,last,i waited at the last stall to pee.,i waited at the last stall to pee.
15483,stall,bathroom,location,i waited at the bathroom stall to pee .,obj,stall,first,i waited at the first stall to pee.,i waited at the first stall to pee.
15484,stall,bathroom,location,i waited at the bathroom stall to pee .,subj-rel,door,bathroom,i waited at the bathroom door to pee.,"i waited at the bathroom door to pee., so they have a location relation."
15485,stall,bathroom,location,i waited at the bathroom stall to pee .,subj-rel,stall,bathroom,i waited at the bathroom stall to pee.,"i waited at the bathroom stall to pee., so they have a location relation."
15486,stall,bathroom,location,i waited at the bathroom stall to pee .,subj-rel,sink,bathroom,i waited at the bathroom sink to pee.,"i waited at the bathroom sink to pee., so they have a location relation."
15487,stall,bathroom,location,i waited at the bathroom stall to pee .,subj-rel,window,bathroom,i waited at the bathroom window to pee.,"i waited at the bathroom window to pee., so they have a location relation."
15488,stall,bathroom,location,i waited at the bathroom stall to pee .,subj-rel,entrance,bathroom,i waited at the bathroom entrance to pee.,"i waited at the bathroom entrance to pee., so they have a location relation."
15489,stall,bathroom,location,i waited at the bathroom stall to pee .,obj-rel,stall,bathroom,i waited at the bathroom stall to pee.,"i waited at the bathroom stall to pee., so they have a location relation."
15490,stall,bathroom,location,i waited at the bathroom stall to pee .,obj-rel,stall,next,i waited at the next stall to pee.,"i waited at the next stall to pee., so they have a location relation."
15491,stall,bathroom,location,i waited at the bathroom stall to pee .,obj-rel,stall,last,i waited at the last stall to pee.,"i waited at the last stall to pee., so they have a location relation."
