,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
11751,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj,relaxing,sleep,sleep is just another word for laying back and relaxing.,sleep is just another word for laying back and relaxing.
11752,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj,relaxing,relaxed,relaxed is just another word for laying back and relaxing.,relaxed is just another word for laying back and relaxing.
11753,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj,relaxing,relax,relax is just another word for laying back and relaxing.,relax is just another word for laying back and relaxing.
11754,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj,relaxing,sleeping,sleeping is just another word for laying back and relaxing.,sleeping is just another word for laying back and relaxing.
11755,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj,relaxing,resting,resting is just another word for laying back and relaxing.,resting is just another word for laying back and relaxing.
11756,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj-rel,relaxing,yoga,yoga is just another word for laying back and relaxing,"yoga is just another word for laying back and relaxing, so they have a synonym relation."
11757,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj-rel,relaxing,relaxation,relaxation is just another word for laying back and relaxing,"relaxation is just another word for laying back and relaxing, so they have a synonym relation."
11758,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj-rel,relaxing,sleep,sleep is just another word for laying back and relaxing,"sleep is just another word for laying back and relaxing, so they have a synonym relation."
11759,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj-rel,relaxing,relax,relax is just another word for laying back and relaxing,"relax is just another word for laying back and relaxing, so they have a synonym relation."
11760,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj-rel,relaxing,relaxed,relaxed is just another word for laying back and relaxing,"relaxed is just another word for laying back and relaxing, so they have a synonym relation."
11761,relaxing,chill,synonym,chill is just another word for laying back and relaxing .,obj-rel,relaxing,meditation,meditation is just another word for laying back and relaxing,"meditation is just another word for laying back and relaxing, so they have a synonym relation."
11762,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,turn,"to turn something into something else, you need to replace parts.","to turn something into something else, you need to replace parts."
11763,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,transform,"to transform something into something else, you need to replace parts.","to transform something into something else, you need to replace parts."
11764,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,convert,"to convert something into something else, you need to replace parts.","to convert something into something else, you need to replace parts."
11765,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,change,"to change something into something else, you need to replace parts.","to change something into something else, you need to replace parts."
11766,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,develop,"to develop something into something else, you need to replace parts.","to develop something into something else, you need to replace parts."
11767,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,build,"to build something into something else, you need to replace parts.","to build something into something else, you need to replace parts."
11768,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,evolve,"to evolve something into something else, you need to replace parts.","to evolve something into something else, you need to replace parts."
11769,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj,replace,grow,"to grow something into something else, you need to replace parts.","to grow something into something else, you need to replace parts."
11770,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,turn,"to turn something into something else, you need to replace parts","to turn something into something else, you need to replace parts, so they have a has - prerequisite relation."
11771,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,transform,"to transform something into something else, you need to replace parts","to transform something into something else, you need to replace parts, so they have a has - prerequisite relation."
11772,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,convert,"to convert something into something else, you need to replace parts","to convert something into something else, you need to replace parts, so they have a has - prerequisite relation."
11773,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,change,"to change something into something else, you need to replace parts","to change something into something else, you need to replace parts, so they have a has - prerequisite relation."
11774,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,develop,"to develop something into something else, you need to replace parts","to develop something into something else, you need to replace parts, so they have a has - prerequisite relation."
11775,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,build,"to build something into something else, you need to replace parts","to build something into something else, you need to replace parts, so they have a has - prerequisite relation."
11776,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,evolve,"to evolve something into something else, you need to replace parts","to evolve something into something else, you need to replace parts, so they have a has - prerequisite relation."
11777,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,modify,"to modify something into something else, you need to replace parts","to modify something into something else, you need to replace parts, so they have a has - prerequisite relation."
11778,replace,convert,has-prerequisite,"to convert something into something else , you need to replace parts .",obj-rel,replace,translate,"to translate something into something else, you need to replace parts","to translate something into something else, you need to replace parts, so they have a has - prerequisite relation."
11779,replace,change,synonym,replace also defined as the change,obj-rel,replace,opposite,replace also defined as the opposite,"replace also defined as the opposite, so they have a synonym relation."
11780,replace,change,synonym,replace also defined as the change,obj-rel,replace,converse,replace also defined as the converse,"replace also defined as the converse, so they have a synonym relation."
11781,replace,change,synonym,replace also defined as the change,obj-rel,replace,following,replace also defined as the following,"replace also defined as the following, so they have a synonym relation."
11782,replace,change,synonym,replace also defined as the change,obj-rel,replace,identity,replace also defined as the identity,"replace also defined as the identity, so they have a synonym relation."
11783,replace,change,synonym,replace also defined as the change,obj-rel,replace,class,replace also defined as the class,"replace also defined as the class, so they have a synonym relation."
11784,replace,change,synonym,replace also defined as the change,obj-rel,replace,complement,replace also defined as the complement,"replace also defined as the complement, so they have a synonym relation."
11785,replace,change,synonym,replace also defined as the change,obj-rel,replace,pair,replace also defined as the pair,"replace also defined as the pair, so they have a synonym relation."
11786,replace,substitude,synonym,replace is the synonym of the substitude,obj,replace,genus,replace is the synonym of the genus,replace is the synonym of the genus
11787,replace,substitude,synonym,replace is the synonym of the substitude,obj,replace,species,replace is the synonym of the species,replace is the synonym of the species
11788,replace,substitude,synonym,replace is the synonym of the substitude,obj-rel,replace,noun,replace is the synonym of the noun,"replace is the synonym of the noun, so they have a synonym relation."
11789,replace,substitude,synonym,replace is the synonym of the substitude,obj-rel,replace,adjective,replace is the synonym of the adjective,"replace is the synonym of the adjective, so they have a synonym relation."
11790,replace,substitude,synonym,replace is the synonym of the substitude,obj-rel,replace,second,replace is the synonym of the second,"replace is the synonym of the second, so they have a synonym relation."
11791,replace,substitude,synonym,replace is the synonym of the substitude,obj-rel,replace,word,replace is the synonym of the word,"replace is the synonym of the word, so they have a synonym relation."
11792,replace,substitude,synonym,replace is the synonym of the substitude,obj-rel,replace,species,replace is the synonym of the species,"replace is the synonym of the species, so they have a synonym relation."
11793,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj,rescue,assistance,assistance is needed to perform a rescue.,assistance is needed to perform a rescue.
11794,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj,rescue,time,time is needed to perform a rescue.,time is needed to perform a rescue.
11795,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj,rescue,equipment,equipment is needed to perform a rescue.,equipment is needed to perform a rescue.
11796,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj,rescue,training,training is needed to perform a rescue.,training is needed to perform a rescue.
11797,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj,rescue,oxygen,oxygen is needed to perform a rescue.,oxygen is needed to perform a rescue.
11798,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj,rescue,permission,permission is needed to perform a rescue.,permission is needed to perform a rescue.
11799,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj,rescue,help,help is needed to perform a rescue.,help is needed to perform a rescue.
11800,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,skill,skill is needed to perform a rescue,"skill is needed to perform a rescue, so they have a has - prerequisite relation."
11801,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,training,training is needed to perform a rescue,"training is needed to perform a rescue, so they have a has - prerequisite relation."
11802,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,time,time is needed to perform a rescue,"time is needed to perform a rescue, so they have a has - prerequisite relation."
11803,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,care,care is needed to perform a rescue,"care is needed to perform a rescue, so they have a has - prerequisite relation."
11804,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,knowledge,knowledge is needed to perform a rescue,"knowledge is needed to perform a rescue, so they have a has - prerequisite relation."
11805,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,permission,permission is needed to perform a rescue,"permission is needed to perform a rescue, so they have a has - prerequisite relation."
11806,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,coordination,coordination is needed to perform a rescue,"coordination is needed to perform a rescue, so they have a has - prerequisite relation."
11807,rescue,equipment,has-prerequisite,equipment is needed to perform a rescue .,obj-rel,rescue,experience,experience is needed to perform a rescue,"experience is needed to perform a rescue, so they have a has - prerequisite relation."
11808,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,bohemian,the word rhapsody is part of a song name called bohemian rhapsody.,the word rhapsody is part of a song name called bohemian rhapsody.
11809,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,english,the word rhapsody is part of a song name called english rhapsody.,the word rhapsody is part of a song name called english rhapsody.
11810,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,hungarian,the word rhapsody is part of a song name called hungarian rhapsody.,the word rhapsody is part of a song name called hungarian rhapsody.
11811,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,symphonic,the word rhapsody is part of a song name called symphonic rhapsody.,the word rhapsody is part of a song name called symphonic rhapsody.
11812,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,russian,the word rhapsody is part of a song name called russian rhapsody.,the word rhapsody is part of a song name called russian rhapsody.
11813,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,blues,the word rhapsody is part of a song name called blues rhapsody.,the word rhapsody is part of a song name called blues rhapsody.
11814,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,classical,the word rhapsody is part of a song name called classical rhapsody.,the word rhapsody is part of a song name called classical rhapsody.
11815,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,american,the word rhapsody is part of a song name called american rhapsody.,the word rhapsody is part of a song name called american rhapsody.
11816,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj,rhapsody,czech,the word rhapsody is part of a song name called czech rhapsody.,the word rhapsody is part of a song name called czech rhapsody.
11817,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj-rel,rhapsody,bohemian,the word rhapsody is part of a song name called bohemian rhapsody,"the word rhapsody is part of a song name called bohemian rhapsody, so they have a partof relation."
11818,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj-rel,rhapsody,simply,the word rhapsody is part of a song name called simply rhapsody,"the word rhapsody is part of a song name called simply rhapsody, so they have a partof relation."
11819,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj-rel,rhapsody,czech,the word rhapsody is part of a song name called czech rhapsody,"the word rhapsody is part of a song name called czech rhapsody, so they have a partof relation."
11820,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj-rel,rhapsody,hungarian,the word rhapsody is part of a song name called hungarian rhapsody,"the word rhapsody is part of a song name called hungarian rhapsody, so they have a partof relation."
11821,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj-rel,rhapsody,symphonic,the word rhapsody is part of a song name called symphonic rhapsody,"the word rhapsody is part of a song name called symphonic rhapsody, so they have a partof relation."
11822,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj-rel,rhapsody,english,the word rhapsody is part of a song name called english rhapsody,"the word rhapsody is part of a song name called english rhapsody, so they have a partof relation."
11823,rhapsody,bohemian,partof,the word rhapsody is part of a song name called bohemian rhapsody .,obj-rel,rhapsody,russian,the word rhapsody is part of a song name called russian rhapsody,"the word rhapsody is part of a song name called russian rhapsody, so they have a partof relation."
11824,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,weapon,a rifle is a dangerous weapon.,a rifle is a dangerous weapon.
11825,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,thing,a rifle is a dangerous thing.,a rifle is a dangerous thing.
11826,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,gun,a rifle is a dangerous gun.,a rifle is a dangerous gun.
11827,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,machine,a rifle is a dangerous machine.,a rifle is a dangerous machine.
11828,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,tool,a rifle is a dangerous tool.,a rifle is a dangerous tool.
11829,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,instrument,a rifle is a dangerous instrument.,a rifle is a dangerous instrument.
11830,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,object,a rifle is a dangerous object.,a rifle is a dangerous object.
11831,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,device,a rifle is a dangerous device.,a rifle is a dangerous device.
11832,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,animal,a rifle is a dangerous animal.,a rifle is a dangerous animal.
11833,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj,rifle,game,a rifle is a dangerous game.,a rifle is a dangerous game.
11834,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,weapon,a rifle is a dangerous weapon,"a rifle is a dangerous weapon, so they have a exemplar relation."
11835,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,object,a rifle is a dangerous object,"a rifle is a dangerous object, so they have a exemplar relation."
11836,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,gun,a rifle is a dangerous gun,"a rifle is a dangerous gun, so they have a exemplar relation."
11837,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,tool,a rifle is a dangerous tool,"a rifle is a dangerous tool, so they have a exemplar relation."
11838,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,firearm,a rifle is a dangerous firearm,"a rifle is a dangerous firearm, so they have a exemplar relation."
11839,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,instrument,a rifle is a dangerous instrument,"a rifle is a dangerous instrument, so they have a exemplar relation."
11840,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,animal,a rifle is a dangerous animal,"a rifle is a dangerous animal, so they have a exemplar relation."
11841,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,thing,a rifle is a dangerous thing,"a rifle is a dangerous thing, so they have a exemplar relation."
11842,rifle,gun,category-exemplar-pairs,a rifle is a dangerous gun .,obj-rel,rifle,game,a rifle is a dangerous game,"a rifle is a dangerous game, so they have a exemplar relation."
11843,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj,rifle,gun,a rifle is a type of gun,a rifle is a type of gun
11844,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj,rifle,weapon,a rifle is a type of weapon,a rifle is a type of weapon
11845,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,weapon,a rifle is a type of weapon,"a rifle is a type of weapon, so they have a exemplar relation."
11846,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,firearm,a rifle is a type of firearm,"a rifle is a type of firearm, so they have a exemplar relation."
11847,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,gun,a rifle is a type of gun,"a rifle is a type of gun, so they have a exemplar relation."
11848,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,pistol,a rifle is a type of pistol,"a rifle is a type of pistol, so they have a exemplar relation."
11849,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,cannon,a rifle is a type of cannon,"a rifle is a type of cannon, so they have a exemplar relation."
11850,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,tool,a rifle is a type of tool,"a rifle is a type of tool, so they have a exemplar relation."
11851,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,shotgun,a rifle is a type of shotgun,"a rifle is a type of shotgun, so they have a exemplar relation."
11852,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,handgun,a rifle is a type of handgun,"a rifle is a type of handgun, so they have a exemplar relation."
11853,rifle,gun,category-exemplar-pairs,a rifle is a type of gun,obj-rel,rifle,weapons,a rifle is a type of weapons,"a rifle is a type of weapons, so they have a exemplar relation."
11854,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,firearm,a rifle is a type of firearm.,a rifle is a type of firearm.
11855,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,weapon,a rifle is a type of weapon.,a rifle is a type of weapon.
11856,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,gun,a rifle is a type of gun.,a rifle is a type of gun.
11857,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,shotgun,a rifle is a type of shotgun.,a rifle is a type of shotgun.
11858,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,firearms,a rifle is a type of firearms.,a rifle is a type of firearms.
11859,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,pistol,a rifle is a type of pistol.,a rifle is a type of pistol.
11860,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,handgun,a rifle is a type of handgun.,a rifle is a type of handgun.
11861,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,artillery,a rifle is a type of artillery.,a rifle is a type of artillery.
11862,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj,rifle,cannon,a rifle is a type of cannon.,a rifle is a type of cannon.
11863,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,weapon,a rifle is a type of weapon,"a rifle is a type of weapon, so they have a exemplar relation."
11864,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,firearm,a rifle is a type of firearm,"a rifle is a type of firearm, so they have a exemplar relation."
11865,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,gun,a rifle is a type of gun,"a rifle is a type of gun, so they have a exemplar relation."
11866,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,pistol,a rifle is a type of pistol,"a rifle is a type of pistol, so they have a exemplar relation."
11867,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,cannon,a rifle is a type of cannon,"a rifle is a type of cannon, so they have a exemplar relation."
11868,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,tool,a rifle is a type of tool,"a rifle is a type of tool, so they have a exemplar relation."
11869,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,shotgun,a rifle is a type of shotgun,"a rifle is a type of shotgun, so they have a exemplar relation."
11870,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,handgun,a rifle is a type of handgun,"a rifle is a type of handgun, so they have a exemplar relation."
11871,rifle,gun,category-exemplar-pairs,a rifle is a type of gun .,obj-rel,rifle,weapons,a rifle is a type of weapons,"a rifle is a type of weapons, so they have a exemplar relation."
11872,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,sniper,he killed them with his sniper rifle.,he killed them with his sniper rifle.
11873,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,assault,he killed them with his assault rifle.,he killed them with his assault rifle.
11874,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,hunting,he killed them with his hunting rifle.,he killed them with his hunting rifle.
11875,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,automatic,he killed them with his automatic rifle.,he killed them with his automatic rifle.
11876,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,winchester,he killed them with his winchester rifle.,he killed them with his winchester rifle.
11877,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,long,he killed them with his long rifle.,he killed them with his long rifle.
11878,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,loaded,he killed them with his loaded rifle.,he killed them with his loaded rifle.
11879,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,bb,he killed them with his bb rifle.,he killed them with his bb rifle.
11880,rifle,hunting,function,he killed them with his hunting rifle .,obj,rifle,combat,he killed them with his combat rifle.,he killed them with his combat rifle.
11881,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,sniper,he killed them with his sniper rifle,"he killed them with his sniper rifle, so they have a function relation."
11882,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,hunting,he killed them with his hunting rifle,"he killed them with his hunting rifle, so they have a function relation."
11883,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,assault,he killed them with his assault rifle,"he killed them with his assault rifle, so they have a function relation."
11884,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,automatic,he killed them with his automatic rifle,"he killed them with his automatic rifle, so they have a function relation."
11885,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,bb,he killed them with his bb rifle,"he killed them with his bb rifle, so they have a function relation."
11886,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,loaded,he killed them with his loaded rifle,"he killed them with his loaded rifle, so they have a function relation."
11887,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,favorite,he killed them with his favorite rifle,"he killed them with his favorite rifle, so they have a function relation."
11888,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,famous,he killed them with his famous rifle,"he killed them with his famous rifle, so they have a function relation."
11889,rifle,hunting,function,he killed them with his hunting rifle .,obj-rel,rifle,laser,he killed them with his laser rifle,"he killed them with his laser rifle, so they have a function relation."
11890,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,hunting,"if you are hunting deer, you need to being along a rifle.","if you are hunting deer, you need to being along a rifle."
11891,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,shooting,"if you are shooting deer, you need to being along a rifle.","if you are shooting deer, you need to being along a rifle."
11892,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,tracking,"if you are tracking deer, you need to being along a rifle.","if you are tracking deer, you need to being along a rifle."
11893,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,riding,"if you are riding deer, you need to being along a rifle.","if you are riding deer, you need to being along a rifle."
11894,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,stalking,"if you are stalking deer, you need to being along a rifle.","if you are stalking deer, you need to being along a rifle."
11895,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,chasing,"if you are chasing deer, you need to being along a rifle.","if you are chasing deer, you need to being along a rifle."
11896,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,hunt,"if you are hunt deer, you need to being along a rifle.","if you are hunt deer, you need to being along a rifle."
11897,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,playing,"if you are playing deer, you need to being along a rifle.","if you are playing deer, you need to being along a rifle."
11898,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj,rifle,near,"if you are near deer, you need to being along a rifle.","if you are near deer, you need to being along a rifle."
11899,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,hunting,"if you are hunting deer, you need to being along a rifle","if you are hunting deer, you need to being along a rifle, so they have a function relation."
11900,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,shooting,"if you are shooting deer, you need to being along a rifle","if you are shooting deer, you need to being along a rifle, so they have a function relation."
11901,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,riding,"if you are riding deer, you need to being along a rifle","if you are riding deer, you need to being along a rifle, so they have a function relation."
11902,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,running,"if you are running deer, you need to being along a rifle","if you are running deer, you need to being along a rifle, so they have a function relation."
11903,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,playing,"if you are playing deer, you need to being along a rifle","if you are playing deer, you need to being along a rifle, so they have a function relation."
11904,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,tracking,"if you are tracking deer, you need to being along a rifle","if you are tracking deer, you need to being along a rifle, so they have a function relation."
11905,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,near,"if you are near deer, you need to being along a rifle","if you are near deer, you need to being along a rifle, so they have a function relation."
11906,rifle,hunting,function,"if you are hunting deer , you need to being along a rifle .",obj-rel,rifle,talking,"if you are talking deer, you need to being along a rifle","if you are talking deer, you need to being along a rifle, so they have a function relation."
11907,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,ready,a rifle has to be ready to fire.,a rifle has to be ready to fire.
11908,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,able,a rifle has to be able to fire.,a rifle has to be able to fire.
11909,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,loaded,a rifle has to be loaded to fire.,a rifle has to be loaded to fire.
11910,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,trained,a rifle has to be trained to fire.,a rifle has to be trained to fire.
11911,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,cocked,a rifle has to be cocked to fire.,a rifle has to be cocked to fire.
11912,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,safe,a rifle has to be safe to fire.,a rifle has to be safe to fire.
11913,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,designed,a rifle has to be designed to fire.,a rifle has to be designed to fire.
11914,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,prepared,a rifle has to be prepared to fire.,a rifle has to be prepared to fire.
11915,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,set,a rifle has to be set to fire.,a rifle has to be set to fire.
11916,rifle,shot,function,a rifle has to be shot to fire .,obj,rifle,accurate,a rifle has to be accurate to fire.,a rifle has to be accurate to fire.
11917,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,ready,a rifle has to be ready to fire,"a rifle has to be ready to fire, so they have a function relation."
11918,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,able,a rifle has to be able to fire,"a rifle has to be able to fire, so they have a function relation."
11919,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,loaded,a rifle has to be loaded to fire,"a rifle has to be loaded to fire, so they have a function relation."
11920,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,safe,a rifle has to be safe to fire,"a rifle has to be safe to fire, so they have a function relation."
11921,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,designed,a rifle has to be designed to fire,"a rifle has to be designed to fire, so they have a function relation."
11922,rifle,shot,function,a rifle has to be shot to fire .,obj-rel,rifle,set,a rifle has to be set to fire,"a rifle has to be set to fire, so they have a function relation."
